group_name,auc_roc,auc_pr,precision,recall,f1,optimal_threshold,n_samples,n_positives,n_negatives,tp,fp,fn,tn,tool,depth,read,deam
Falcon2_depth60_read20_deam0.3,1.0,1.0,1.0,1.0,1.0,1.263157894736842,33,8,25,8,0,0,25,Falcon2,60,20,0.3
Falcon2_depth60_read30_deam0.0,1.0,1.0,1.0,1.0,1.0,1.0745614035087718,33,8,25,8,0,0,25,Falcon2,60,30,0.0
Falcon2_depth60_read30_deam0.1,1.0,1.0,1.0,1.0,1.0,1.001031991744066,33,8,25,8,0,0,25,Falcon2,60,30,0.1
Falcon2_depth60_read30_deam0.2,1.0,1.0,1.0,1.0,1.0,1.0210526315789474,33,8,25,8,0,0,25,Falcon2,60,30,0.2
Falcon2_depth60_read30_deam0.3,1.0,1.0,1.0,1.0,1.0,1.0510835913312695,33,8,25,8,0,0,25,Falcon2,60,30,0.3
Falcon2_depth60_read40_deam0.0,1.0,1.0,1.0,1.0,1.0,1.0635964912280702,33,8,25,8,0,0,25,Falcon2,60,40,0.0
Falcon2_depth60_read40_deam0.1,1.0,1.0,1.0,1.0,1.0,1.0105263157894737,33,8,25,8,0,0,25,Falcon2,60,40,0.1
Falcon2_depth60_read40_deam0.2,1.0,1.0,1.0,1.0,1.0,1.033492822966507,33,8,25,8,0,0,25,Falcon2,60,40,0.2
Falcon2_depth60_read40_deam0.3,1.0,1.0,1.0,1.0,1.0,1.0364372469635628,33,8,25,8,0,0,25,Falcon2,60,40,0.3
Falcon2_depth60_read50_deam0.0,1.0,1.0,1.0,1.0,1.0,1.0635964912280702,33,8,25,8,0,0,25,Falcon2,60,50,0.0
Falcon2_depth60_read50_deam0.1,1.0,1.0,1.0,1.0,1.0,1.0311493018259936,33,8,25,8,0,0,25,Falcon2,60,50,0.1
Falcon2_depth60_read50_deam0.2,1.0,1.0,1.0,1.0,1.0,1.0311493018259936,33,8,25,8,0,0,25,Falcon2,60,50,0.2
Falcon2_depth60_read50_deam0.3,1.0,1.0,1.0,1.0,1.0,1.1052631578947367,33,8,25,8,0,0,25,Falcon2,60,50,0.3
Falcon2_depth60_read75_deam0.0,1.0,1.0,1.0,1.0,1.0,1.0635964912280702,33,8,25,8,0,0,25,Falcon2,60,75,0.0
Falcon2_depth60_read75_deam0.1,1.0,1.0,1.0,1.0,1.0,1.0105263157894737,33,8,25,8,0,0,25,Falcon2,60,75,0.1
Falcon2_depth60_read75_deam0.2,1.0,1.0,1.0,1.0,1.0,1.0311493018259936,33,8,25,8,0,0,25,Falcon2,60,75,0.2
Falcon2_depth60_read75_deam0.3,1.0,1.0,1.0,1.0,1.0,1.0827067669172932,33,8,25,8,0,0,25,Falcon2,60,75,0.3
Falcon2_depth60_read100_deam0.0,1.0,1.0,1.0,1.0,1.0,1.0635964912280702,33,8,25,8,0,0,25,Falcon2,60,100,0.0
Falcon2_depth60_read100_deam0.1,1.0,1.0,1.0,1.0,1.0,1.0311493018259936,33,8,25,8,0,0,25,Falcon2,60,100,0.1
Falcon2_depth60_read100_deam0.2,1.0,1.0,1.0,1.0,1.0,1.0105263157894737,33,8,25,8,0,0,25,Falcon2,60,100,0.2
Falcon2_depth60_read100_deam0.3,1.0,1.0,1.0,1.0,1.0,1.0105263157894737,33,8,25,8,0,0,25,Falcon2,60,100,0.3
KRAKEN_depth1_read20_deam0.0,0.5,0.003257328990228013,0.003257328990228013,1.0,0.006493506493506494,0.0,2456,8,2448,8,2448,0,0,KRAKEN,1,20,0.0
KRAKEN_depth1_read20_deam0.1,0.5,0.003257328990228013,0.003257328990228013,1.0,0.006493506493506494,0.0,2456,8,2448,8,2448,0,0,KRAKEN,1,20,0.1
KRAKEN_depth1_read20_deam0.2,0.5,0.003257328990228013,0.003257328990228013,1.0,0.006493506493506494,0.0,2456,8,2448,8,2448,0,0,KRAKEN,1,20,0.2
KRAKEN_depth1_read20_deam0.3,0.5,0.003257328990228013,0.003257328990228013,1.0,0.006493506493506494,0.0,2456,8,2448,8,2448,0,0,KRAKEN,1,20,0.3
KRAKEN_depth1_read30_deam0.0,0.5,0.003257328990228013,0.003257328990228013,1.0,0.006493506493506494,0.0,2456,8,2448,8,2448,0,0,KRAKEN,1,30,0.0
KRAKEN_depth1_read30_deam0.1,0.5,0.003257328990228013,0.003257328990228013,1.0,0.006493506493506494,0.0,2456,8,2448,8,2448,0,0,KRAKEN,1,30,0.1
KRAKEN_depth1_read30_deam0.2,0.5,0.003257328990228013,0.003257328990228013,1.0,0.006493506493506494,0.0,2456,8,2448,8,2448,0,0,KRAKEN,1,30,0.2
KRAKEN_depth1_read30_deam0.3,0.5,0.003257328990228013,0.003257328990228013,1.0,0.006493506493506494,0.0,2456,8,2448,8,2448,0,0,KRAKEN,1,30,0.3
KRAKEN_depth1_read40_deam0.0,1.0,1.0,1.0,0.5,0.6666666666666666,358.1578947368421,2456,8,2448,4,0,4,2448,KRAKEN,1,40,0.0
KRAKEN_depth1_read40_deam0.1,1.0,1.0,1.0,0.375,0.5454545454545454,356.2105263157895,2456,8,2448,3,0,5,2448,KRAKEN,1,40,0.1
KRAKEN_depth1_read40_deam0.2,1.0,1.0,1.0,0.375,0.5454545454545454,361.4736842105263,2456,8,2448,3,0,5,2448,KRAKEN,1,40,0.2
KRAKEN_depth1_read40_deam0.3,0.9999744689542484,0.9861111111111112,1.0,0.25,0.4,357.05263157894734,2456,8,2448,2,0,6,2448,KRAKEN,1,40,0.3
KRAKEN_depth1_read50_deam0.0,1.0,1.0,1.0,0.5,0.6666666666666666,361.7368421052632,2456,8,2448,4,0,4,2448,KRAKEN,1,50,0.0
KRAKEN_depth1_read50_deam0.1,1.0,1.0,1.0,0.375,0.5454545454545454,360.7894736842105,2456,8,2448,3,0,5,2448,KRAKEN,1,50,0.1
KRAKEN_depth1_read50_deam0.2,0.9999489379084967,0.9861111111111112,1.0,0.375,0.5454545454545454,364.42105263157896,2456,8,2448,3,0,5,2448,KRAKEN,1,50,0.2
KRAKEN_depth1_read50_deam0.3,0.9997702205882353,0.9308035714285714,1.0,0.25,0.4,361.57894736842104,2456,8,2448,2,0,6,2448,KRAKEN,1,50,0.3
KRAKEN_depth1_read75_deam0.0,0.9989276960784315,0.5947916666666666,0.6666666666666666,0.5,0.5714285714285714,1593.0526315789473,2456,8,2448,4,2,4,2446,KRAKEN,1,75,0.0
KRAKEN_depth1_read75_deam0.1,0.9989787581699346,0.6023674242424242,0.5714285714285714,0.5,0.5333333333333333,799.0526315789474,2456,8,2448,4,3,4,2445,KRAKEN,1,75,0.1
KRAKEN_depth1_read75_deam0.2,0.9988255718954249,0.5749323593073593,0.5,0.375,0.42857142857142855,798.0,2456,8,2448,3,3,5,2445,KRAKEN,1,75,0.2
KRAKEN_depth1_read75_deam0.3,0.9986213235294118,0.5421942640692641,0.5,0.375,0.42857142857142855,792.5263157894736,2456,8,2448,3,3,5,2445,KRAKEN,1,75,0.3
KRAKEN_depth1_read100_deam0.0,0.9989787581699346,0.6023674242424242,0.6666666666666666,0.5,0.5714285714285714,1603.157894736842,2456,8,2448,4,2,4,2446,KRAKEN,1,100,0.0
KRAKEN_depth1_read100_deam0.1,0.9989787581699346,0.6023674242424242,0.5714285714285714,0.5,0.5333333333333333,799.3684210526316,2456,8,2448,4,3,4,2445,KRAKEN,1,100,0.1
KRAKEN_depth1_read100_deam0.2,0.9987745098039216,0.566599025974026,0.5,0.375,0.42857142857142855,803.8421052631579,2456,8,2448,3,3,5,2445,KRAKEN,1,100,0.2
KRAKEN_depth1_read100_deam0.3,0.9987234477124183,0.5586444805194805,0.5,0.375,0.42857142857142855,801.0526315789474,2456,8,2448,3,3,5,2445,KRAKEN,1,100,0.3
KRAKEN_depth2_read20_deam0.0,0.5,0.003257328990228013,0.003257328990228013,1.0,0.006493506493506494,0.0,2456,8,2448,8,2448,0,0,KRAKEN,2,20,0.0
KRAKEN_depth2_read20_deam0.1,0.5,0.003257328990228013,0.003257328990228013,1.0,0.006493506493506494,0.0,2456,8,2448,8,2448,0,0,KRAKEN,2,20,0.1
KRAKEN_depth2_read20_deam0.2,0.5,0.003257328990228013,0.003257328990228013,1.0,0.006493506493506494,0.0,2456,8,2448,8,2448,0,0,KRAKEN,2,20,0.2
KRAKEN_depth2_read20_deam0.3,0.5,0.003257328990228013,0.003257328990228013,1.0,0.006493506493506494,0.0,2456,8,2448,8,2448,0,0,KRAKEN,2,20,0.3
KRAKEN_depth2_read30_deam0.0,0.5,0.003257328990228013,0.003257328990228013,1.0,0.006493506493506494,0.0,2456,8,2448,8,2448,0,0,KRAKEN,2,30,0.0
KRAKEN_depth2_read30_deam0.1,0.5,0.003257328990228013,0.003257328990228013,1.0,0.006493506493506494,0.0,2456,8,2448,8,2448,0,0,KRAKEN,2,30,0.1
KRAKEN_depth2_read30_deam0.2,0.5,0.003257328990228013,0.003257328990228013,1.0,0.006493506493506494,0.0,2456,8,2448,8,2448,0,0,KRAKEN,2,30,0.2
KRAKEN_depth2_read30_deam0.3,0.5,0.003257328990228013,0.003257328990228013,1.0,0.006493506493506494,0.0,2456,8,2448,8,2448,0,0,KRAKEN,2,30,0.3
KRAKEN_depth2_read40_deam0.0,1.0,1.0,1.0,0.5,0.6666666666666666,710.3684210526316,2456,8,2448,4,0,4,2448,KRAKEN,2,40,0.0
KRAKEN_depth2_read40_deam0.1,1.0,1.0,1.0,0.375,0.5454545454545454,716.421052631579,2456,8,2448,3,0,5,2448,KRAKEN,2,40,0.1
KRAKEN_depth2_read40_deam0.2,1.0,1.0,1.0,0.375,0.5454545454545454,717.0,2456,8,2448,3,0,5,2448,KRAKEN,2,40,0.2
KRAKEN_depth2_read40_deam0.3,0.9999489379084967,0.9861111111111112,1.0,0.25,0.4,713.3157894736842,2456,8,2448,2,0,6,2448,KRAKEN,2,40,0.3
KRAKEN_depth2_read50_deam0.0,1.0,1.0,1.0,0.5,0.6666666666666666,721.7894736842105,2456,8,2448,4,0,4,2448,KRAKEN,2,50,0.0
KRAKEN_depth2_read50_deam0.1,1.0,1.0,1.0,0.375,0.5454545454545454,733.5263157894736,2456,8,2448,3,0,5,2448,KRAKEN,2,50,0.1
KRAKEN_depth2_read50_deam0.3,0.9998468137254902,0.9526289682539683,1.0,0.25,0.4,723.6315789473684,2456,8,2448,2,0,6,2448,KRAKEN,2,50,0.3
KRAKEN_depth2_read75_deam0.0,0.9989787581699346,0.6023674242424242,0.5714285714285714,0.5,0.5333333333333333,1603.9473684210527,2456,8,2448,4,3,4,2445,KRAKEN,2,75,0.0
KRAKEN_depth2_read75_deam0.1,0.9989787581699346,0.6023674242424242,0.5714285714285714,0.5,0.5333333333333333,1599.421052631579,2456,8,2448,4,3,4,2445,KRAKEN,2,75,0.1
KRAKEN_depth2_read75_deam0.2,0.9988255718954249,0.5749323593073593,0.5,0.375,0.42857142857142855,1601.0,2456,8,2448,3,3,5,2445,KRAKEN,2,75,0.2
KRAKEN_depth2_read75_deam0.3,0.9986723856209151,0.5454184704184704,0.5,0.375,0.42857142857142855,1594.4736842105262,2456,8,2448,3,3,5,2445,KRAKEN,2,75,0.3
KRAKEN_depth2_read100_deam0.0,0.9989787581699346,0.6023674242424242,0.5714285714285714,0.5,0.5333333333333333,1592.157894736842,2456,8,2448,4,3,4,2445,KRAKEN,2,100,0.0
KRAKEN_depth2_read100_deam0.1,0.9989276960784315,0.5947916666666666,0.5714285714285714,0.5,0.5333333333333333,1598.4736842105262,2456,8,2448,4,3,4,2445,KRAKEN,2,100,0.1
KRAKEN_depth2_read100_deam0.2,0.998876633986928,0.5828869047619047,0.5,0.375,0.42857142857142855,1592.578947368421,2456,8,2448,3,3,5,2445,KRAKEN,2,100,0.2
KRAKEN_depth2_read100_deam0.3,0.9987234477124184,0.5540990259740259,0.5,0.375,0.42857142857142855,1602.7368421052631,2456,8,2448,3,3,5,2445,KRAKEN,2,100,0.3
KRAKEN_depth5_read20_deam0.0,0.5,0.003257328990228013,0.003257328990228013,1.0,0.006493506493506494,0.0,2456,8,2448,8,2448,0,0,KRAKEN,5,20,0.0
KRAKEN_depth5_read20_deam0.1,0.5,0.003257328990228013,0.003257328990228013,1.0,0.006493506493506494,0.0,2456,8,2448,8,2448,0,0,KRAKEN,5,20,0.1
KRAKEN_depth5_read20_deam0.2,0.5,0.003257328990228013,0.003257328990228013,1.0,0.006493506493506494,0.0,2456,8,2448,8,2448,0,0,KRAKEN,5,20,0.2
KRAKEN_depth5_read20_deam0.3,0.5,0.003257328990228013,0.003257328990228013,1.0,0.006493506493506494,0.0,2456,8,2448,8,2448,0,0,KRAKEN,5,20,0.3
KRAKEN_depth5_read30_deam0.0,0.5,0.003257328990228013,0.003257328990228013,1.0,0.006493506493506494,0.0,2456,8,2448,8,2448,0,0,KRAKEN,5,30,0.0
KRAKEN_depth5_read30_deam0.1,0.5,0.003257328990228013,0.003257328990228013,1.0,0.006493506493506494,0.0,2456,8,2448,8,2448,0,0,KRAKEN,5,30,0.1
KRAKEN_depth5_read30_deam0.2,0.5,0.003257328990228013,0.003257328990228013,1.0,0.006493506493506494,0.0,2456,8,2448,8,2448,0,0,KRAKEN,5,30,0.2
KRAKEN_depth5_read30_deam0.3,0.5,0.003257328990228013,0.003257328990228013,1.0,0.006493506493506494,0.0,2456,8,2448,8,2448,0,0,KRAKEN,5,30,0.3
KRAKEN_depth5_read40_deam0.0,1.0,1.0,1.0,0.5,0.6666666666666666,1789.842105263158,2456,8,2448,4,0,4,2448,KRAKEN,5,40,0.0
KRAKEN_depth5_read40_deam0.1,1.0,1.0,1.0,0.375,0.5454545454545454,1790.8947368421052,2456,8,2448,3,0,5,2448,KRAKEN,5,40,0.1
KRAKEN_depth5_read40_deam0.2,1.0,1.0,1.0,0.375,0.5454545454545454,1784.0,2456,8,2448,3,0,5,2448,KRAKEN,5,40,0.2
KRAKEN_depth5_read40_deam0.3,0.9999489379084967,0.9861111111111112,1.0,0.25,0.4,1787.5263157894738,2456,8,2448,2,0,6,2448,KRAKEN,5,40,0.3
KRAKEN_depth5_read50_deam0.0,1.0,1.0,1.0,0.5,0.6666666666666666,1829.0526315789473,2456,8,2448,4,0,4,2448,KRAKEN,5,50,0.0
KRAKEN_depth5_read50_deam0.1,1.0,1.0,1.0,0.5,0.6666666666666666,1823.3157894736842,2456,8,2448,4,0,4,2448,KRAKEN,5,50,0.1
KRAKEN_depth5_read50_deam0.2,1.0,1.0,1.0,0.375,0.5454545454545454,1831.421052631579,2456,8,2448,3,0,5,2448,KRAKEN,5,50,0.2
KRAKEN_depth5_read50_deam0.3,0.9999489379084967,0.9861111111111112,1.0,0.25,0.4,1815.6315789473683,2456,8,2448,2,0,6,2448,KRAKEN,5,50,0.3
KRAKEN_depth5_read75_deam0.0,0.9989787581699345,0.6023674242424242,0.5714285714285714,0.5,0.5333333333333333,3989.315789473684,2456,8,2448,4,3,4,2445,KRAKEN,5,75,0.0
KRAKEN_depth5_read75_deam0.1,0.9989787581699346,0.6023674242424242,0.5714285714285714,0.5,0.5333333333333333,3991.0,2456,8,2448,4,3,4,2445,KRAKEN,5,75,0.1
KRAKEN_depth5_read75_deam0.2,0.9988255718954249,0.5749323593073593,0.5,0.375,0.42857142857142855,3978.5263157894738,2456,8,2448,3,3,5,2445,KRAKEN,5,75,0.2
KRAKEN_depth5_read75_deam0.3,0.998672385620915,0.5454184704184704,0.5,0.375,0.42857142857142855,3988.9473684210525,2456,8,2448,3,3,5,2445,KRAKEN,5,75,0.3
KRAKEN_depth5_read100_deam0.0,0.9989787581699346,0.6023674242424242,0.6666666666666666,0.5,0.5714285714285714,7972.421052631579,2456,8,2448,4,2,4,2446,KRAKEN,5,100,0.0
KRAKEN_depth5_read100_deam0.1,0.9989276960784313,0.5947916666666666,0.5714285714285714,0.5,0.5333333333333333,3965.8947368421054,2456,8,2448,4,3,4,2445,KRAKEN,5,100,0.1
KRAKEN_depth5_read100_deam0.2,0.9988255718954249,0.5749323593073593,0.5,0.375,0.42857142857142855,3986.684210526316,2456,8,2448,3,3,5,2445,KRAKEN,5,100,0.2
KRAKEN_depth5_read100_deam0.3,0.9987234477124183,0.5540990259740259,0.5,0.375,0.42857142857142855,3984.5789473684213,2456,8,2448,3,3,5,2445,KRAKEN,5,100,0.3
KRAKEN_depth10_read20_deam0.0,0.5,0.003257328990228013,0.003257328990228013,1.0,0.006493506493506494,0.0,2456,8,2448,8,2448,0,0,KRAKEN,10,20,0.0
KRAKEN_depth10_read20_deam0.1,0.5,0.003257328990228013,0.003257328990228013,1.0,0.006493506493506494,0.0,2456,8,2448,8,2448,0,0,KRAKEN,10,20,0.1
KRAKEN_depth10_read20_deam0.2,0.5,0.003257328990228013,0.003257328990228013,1.0,0.006493506493506494,0.0,2456,8,2448,8,2448,0,0,KRAKEN,10,20,0.2
KRAKEN_depth10_read20_deam0.3,0.5,0.003257328990228013,0.003257328990228013,1.0,0.006493506493506494,0.0,2456,8,2448,8,2448,0,0,KRAKEN,10,20,0.3
KRAKEN_depth10_read30_deam0.0,0.5,0.003257328990228013,0.003257328990228013,1.0,0.006493506493506494,0.0,2456,8,2448,8,2448,0,0,KRAKEN,10,30,0.0
KRAKEN_depth10_read30_deam0.1,0.5,0.003257328990228013,0.003257328990228013,1.0,0.006493506493506494,0.0,2456,8,2448,8,2448,0,0,KRAKEN,10,30,0.1
KRAKEN_depth10_read30_deam0.2,0.5,0.003257328990228013,0.003257328990228013,1.0,0.006493506493506494,0.0,2456,8,2448,8,2448,0,0,KRAKEN,10,30,0.2
KRAKEN_depth10_read30_deam0.3,0.5,0.003257328990228013,0.003257328990228013,1.0,0.006493506493506494,0.0,2456,8,2448,8,2448,0,0,KRAKEN,10,30,0.3
KRAKEN_depth10_read40_deam0.0,1.0,1.0,1.0,0.5,0.6666666666666666,3571.6315789473683,2456,8,2448,4,0,4,2448,KRAKEN,10,40,0.0
KRAKEN_depth10_read40_deam0.1,1.0,1.0,1.0,0.5,0.6666666666666666,3599.157894736842,2456,8,2448,4,0,4,2448,KRAKEN,10,40,0.1
KRAKEN_depth10_read40_deam0.2,0.9999744689542484,0.9861111111111112,1.0,0.375,0.5454545454545454,3595.2105263157896,2456,8,2448,3,0,5,2448,KRAKEN,10,40,0.2
KRAKEN_depth10_read40_deam0.3,1.0,1.0,1.0,0.25,0.4,3564.7894736842104,2456,8,2448,2,0,6,2448,KRAKEN,10,40,0.3
KRAKEN_depth10_read50_deam0.0,1.0,1.0,1.0,0.5,0.6666666666666666,3648.684210526316,2456,8,2448,4,0,4,2448,KRAKEN,10,50,0.0
KRAKEN_depth10_read50_deam0.1,1.0,1.0,1.0,0.375,0.5454545454545454,3650.3684210526317,2456,8,2448,3,0,5,2448,KRAKEN,10,50,0.1
KRAKEN_depth10_read50_deam0.2,1.0,1.0,1.0,0.375,0.5454545454545454,3641.3684210526317,2456,8,2448,3,0,5,2448,KRAKEN,10,50,0.2
KRAKEN_depth10_read50_deam0.3,0.9999489379084968,0.9861111111111112,1.0,0.25,0.4,3658.6315789473683,2456,8,2448,2,0,6,2448,KRAKEN,10,50,0.3
KRAKEN_depth10_read75_deam0.0,0.998953227124183,0.5947916666666666,0.6666666666666666,0.5,0.5714285714285714,15959.052631578947,2456,8,2448,4,2,4,2446,KRAKEN,10,75,0.0
KRAKEN_depth10_read75_deam0.1,0.9989787581699346,0.6023674242424242,0.5714285714285714,0.5,0.5333333333333333,7975.631578947368,2456,8,2448,4,3,4,2445,KRAKEN,10,75,0.1
KRAKEN_depth10_read75_deam0.2,0.9987745098039216,0.5665990259740259,0.5,0.375,0.42857142857142855,7976.684210526316,2456,8,2448,3,3,5,2445,KRAKEN,10,75,0.2
KRAKEN_depth10_read75_deam0.3,0.9987234477124183,0.5540990259740259,0.5,0.375,0.42857142857142855,7953.684210526316,2456,8,2448,3,3,5,2445,KRAKEN,10,75,0.3
KRAKEN_depth10_read100_deam0.0,0.9989787581699346,0.6023674242424242,0.6666666666666666,0.5,0.5714285714285714,15967.78947368421,2456,8,2448,4,2,4,2446,KRAKEN,10,100,0.0
KRAKEN_depth10_read100_deam0.1,0.9989787581699346,0.6023674242424242,0.5714285714285714,0.5,0.5333333333333333,7987.263157894737,2456,8,2448,4,3,4,2445,KRAKEN,10,100,0.1
KRAKEN_depth10_read100_deam0.2,0.9988255718954249,0.5749323593073593,0.5,0.375,0.42857142857142855,7946.789473684211,2456,8,2448,3,3,5,2445,KRAKEN,10,100,0.2
KRAKEN_depth10_read100_deam0.3,0.9987234477124183,0.5540990259740259,0.5,0.375,0.42857142857142855,7954.894736842105,2456,8,2448,3,3,5,2445,KRAKEN,10,100,0.3
KRAKEN_depth20_read20_deam0.0,0.5,0.003257328990228013,0.003257328990228013,1.0,0.006493506493506494,0.0,2456,8,2448,8,2448,0,0,KRAKEN,20,20,0.0
KRAKEN_depth20_read20_deam0.1,0.5,0.003257328990228013,0.003257328990228013,1.0,0.006493506493506494,0.0,2456,8,2448,8,2448,0,0,KRAKEN,20,20,0.1
KRAKEN_depth20_read20_deam0.2,0.5,0.003257328990228013,0.003257328990228013,1.0,0.006493506493506494,0.0,2456,8,2448,8,2448,0,0,KRAKEN,20,20,0.2
KRAKEN_depth20_read20_deam0.3,0.5,0.003257328990228013,0.003257328990228013,1.0,0.006493506493506494,0.0,2456,8,2448,8,2448,0,0,KRAKEN,20,20,0.3
KRAKEN_depth20_read30_deam0.0,0.5,0.003257328990228013,0.003257328990228013,1.0,0.006493506493506494,0.0,2456,8,2448,8,2448,0,0,KRAKEN,20,30,0.0
KRAKEN_depth20_read30_deam0.1,0.5,0.003257328990228013,0.003257328990228013,1.0,0.006493506493506494,0.0,2456,8,2448,8,2448,0,0,KRAKEN,20,30,0.1
KRAKEN_depth20_read30_deam0.2,0.5,0.003257328990228013,0.003257328990228013,1.0,0.006493506493506494,0.0,2456,8,2448,8,2448,0,0,KRAKEN,20,30,0.2
KRAKEN_depth20_read30_deam0.3,0.5,0.003257328990228013,0.003257328990228013,1.0,0.006493506493506494,0.0,2456,8,2448,8,2448,0,0,KRAKEN,20,30,0.3
KRAKEN_depth20_read40_deam0.0,1.0,1.0,1.0,0.5,0.6666666666666666,7153.105263157895,2456,8,2448,4,0,4,2448,KRAKEN,20,40,0.0
KRAKEN_depth20_read40_deam0.1,1.0,1.0,1.0,0.375,0.5454545454545454,7156.421052631579,2456,8,2448,3,0,5,2448,KRAKEN,20,40,0.1
KRAKEN_depth20_read40_deam0.2,1.0,1.0,1.0,0.375,0.5454545454545454,7212.684210526316,2456,8,2448,3,0,5,2448,KRAKEN,20,40,0.2
KRAKEN_depth20_read40_deam0.3,0.9999489379084967,0.9861111111111112,1.0,0.25,0.4,7191.263157894737,2456,8,2448,2,0,6,2448,KRAKEN,20,40,0.3
KRAKEN_depth20_read50_deam0.0,1.0,1.0,1.0,0.5,0.6666666666666666,7258.315789473684,2456,8,2448,4,0,4,2448,KRAKEN,20,50,0.0
KRAKEN_depth20_read50_deam0.1,1.0,1.0,1.0,0.5,0.6666666666666666,7284.578947368421,2456,8,2448,4,0,4,2448,KRAKEN,20,50,0.1
KRAKEN_depth20_read50_deam0.2,1.0,1.0,1.0,0.375,0.5454545454545454,7301.0526315789475,2456,8,2448,3,0,5,2448,KRAKEN,20,50,0.2
KRAKEN_depth20_read50_deam0.3,0.9999489379084967,0.9861111111111112,1.0,0.25,0.4,7282.736842105263,2456,8,2448,2,0,6,2448,KRAKEN,20,50,0.3
KRAKEN_depth20_read75_deam0.0,0.9989787581699346,0.6023674242424242,0.6666666666666666,0.5,0.5714285714285714,31908.21052631579,2456,8,2448,4,2,4,2446,KRAKEN,20,75,0.0
KRAKEN_depth20_read75_deam0.1,0.9989787581699346,0.6023674242424242,0.5714285714285714,0.5,0.5333333333333333,15932.263157894737,2456,8,2448,4,3,4,2445,KRAKEN,20,75,0.1
KRAKEN_depth20_read75_deam0.2,0.9988255718954249,0.5749323593073593,0.5,0.375,0.42857142857142855,15951.263157894737,2456,8,2448,3,3,5,2445,KRAKEN,20,75,0.2
KRAKEN_depth20_read75_deam0.3,0.9987234477124183,0.5540990259740259,0.5,0.375,0.42857142857142855,15936.78947368421,2456,8,2448,3,3,5,2445,KRAKEN,20,75,0.3
KRAKEN_depth20_read100_deam0.0,0.9989787581699346,0.6023674242424242,0.5714285714285714,0.5,0.5333333333333333,15975.842105263158,2456,8,2448,4,3,4,2445,KRAKEN,20,100,0.0
KRAKEN_depth20_read100_deam0.1,0.9989787581699346,0.6023674242424242,0.6666666666666666,0.5,0.5714285714285714,31841.36842105263,2456,8,2448,4,2,4,2446,KRAKEN,20,100,0.1
KRAKEN_depth20_read100_deam0.2,0.9988766339869282,0.5828869047619047,0.5,0.375,0.42857142857142855,15955.052631578947,2456,8,2448,3,3,5,2445,KRAKEN,20,100,0.2
KRAKEN_depth20_read100_deam0.3,0.9987234477124183,0.5540990259740259,0.5,0.375,0.42857142857142855,15915.631578947368,2456,8,2448,3,3,5,2445,KRAKEN,20,100,0.3
KRAKEN_depth40_read20_deam0.0,0.5,0.003257328990228013,0.003257328990228013,1.0,0.006493506493506494,0.0,2456,8,2448,8,2448,0,0,KRAKEN,40,20,0.0
KRAKEN_depth40_read20_deam0.1,0.5,0.003257328990228013,0.003257328990228013,1.0,0.006493506493506494,0.0,2456,8,2448,8,2448,0,0,KRAKEN,40,20,0.1
KRAKEN_depth40_read20_deam0.2,0.5,0.003257328990228013,0.003257328990228013,1.0,0.006493506493506494,0.0,2456,8,2448,8,2448,0,0,KRAKEN,40,20,0.2
KRAKEN_depth40_read20_deam0.3,0.5,0.003257328990228013,0.003257328990228013,1.0,0.006493506493506494,0.0,2456,8,2448,8,2448,0,0,KRAKEN,40,20,0.3
KRAKEN_depth40_read30_deam0.0,0.5,0.003257328990228013,0.003257328990228013,1.0,0.006493506493506494,0.0,2456,8,2448,8,2448,0,0,KRAKEN,40,30,0.0
KRAKEN_depth40_read30_deam0.1,0.5,0.003257328990228013,0.003257328990228013,1.0,0.006493506493506494,0.0,2456,8,2448,8,2448,0,0,KRAKEN,40,30,0.1
KRAKEN_depth40_read30_deam0.2,0.5,0.003257328990228013,0.003257328990228013,1.0,0.006493506493506494,0.0,2456,8,2448,8,2448,0,0,KRAKEN,40,30,0.2
KRAKEN_depth40_read30_deam0.3,0.5,0.003257328990228013,0.003257328990228013,1.0,0.006493506493506494,0.0,2456,8,2448,8,2448,0,0,KRAKEN,40,30,0.3
KRAKEN_depth40_read40_deam0.0,1.0,1.0,1.0,0.5,0.6666666666666666,14317.421052631578,2456,8,2448,4,0,4,2448,KRAKEN,40,40,0.0
KRAKEN_depth40_read40_deam0.1,1.0,1.0,1.0,0.375,0.5454545454545454,14347.368421052632,2456,8,2448,3,0,5,2448,KRAKEN,40,40,0.1
KRAKEN_depth40_read40_deam0.2,1.0,1.0,1.0,0.375,0.5454545454545454,14302.105263157895,2456,8,2448,3,0,5,2448,KRAKEN,40,40,0.2
KRAKEN_depth40_read40_deam0.3,0.9999489379084968,0.9861111111111112,1.0,0.25,0.4,14337.368421052632,2456,8,2448,2,0,6,2448,KRAKEN,40,40,0.3
KRAKEN_depth40_read50_deam0.0,1.0,1.0,1.0,0.5,0.6666666666666666,14550.21052631579,2456,8,2448,4,0,4,2448,KRAKEN,40,50,0.0
KRAKEN_depth40_read50_deam0.1,1.0,1.0,1.0,0.375,0.5454545454545454,14536.78947368421,2456,8,2448,3,0,5,2448,KRAKEN,40,50,0.1
KRAKEN_depth40_read50_deam0.2,1.0,1.0,1.0,0.375,0.5454545454545454,14564.578947368422,2456,8,2448,3,0,5,2448,KRAKEN,40,50,0.2
KRAKEN_depth40_read50_deam0.3,0.9999489379084967,0.9861111111111112,1.0,0.25,0.4,14534.578947368422,2456,8,2448,2,0,6,2448,KRAKEN,40,50,0.3
